name,price,gtin,url
Çaykur Rize Turist Dökme Çay 100 Gr,"19,90 ₺",8690105000160,https://www.gurmar.com.tr/caykur-rize-turist-dokme-cay-100-gr
Çaykur Siyah Süzme Bardak Poşet Çay 100'lü 200 Gr,"110,90 ₺",8690105001044,https://www.gurmar.com.tr/caykur-siyah-suzme-bardak-po%C5%9Fet-cay-100lu-200-gr
Çaykur Rize Turist Dökme Çay 1 Kg,"155,90 ₺",8690105001921,https://www.gurmar.com.tr/caykur-rize-turist-dokme-cay-1-kg
Coca Cola Şekersiz Teneke 4*250ML,"74,25 ₺",Belirtilmemis,https://www.gurmar.com.tr/coca-cola-%C5%9Fekersiz-teneke-4-250ml
Coca Cola Şekersiz 450 Ml,"20,00 ₺",90375323,https://www.gurmar.com.tr/coca-cola-%C5%9Fekersiz-450-ml
Burn Enerji İçeceği 250 Ml,"19,95 ₺",5449000066015,https://www.gurmar.com.tr/burn-enerji-icece%C4%9Fi-250-ml
Cappy Şeftali Aromalı Meyve Suyu 1 Lt,"32,00 ₺",5449000021595,https://www.gurmar.com.tr/cappy-%C5%9Feftali-aromal%C4%B1-meyve-suyu-1-lt
Burn Enerji İçeceği 4*250 Ml,"127,45 ₺",5449000090256,https://www.gurmar.com.tr/burn-enerji-icece%C4%9Fi-4-250-ml
Damla Maden Suyu 6*200 Ml,"24,75 ₺",5449000176288,https://www.gurmar.com.tr/damla-maden-suyu-6-200-ml
Damla Minera Elma Aromalı Maden Suyu 6*200 Ml,"39,75 ₺",5449000176516,https://www.gurmar.com.tr/damla-minera-elma-aromal%C4%B1-maden-suyu-6-200-ml
Coca Cola Şekersiz Cam 200 Ml,"16,25 ₺",90357725,https://www.gurmar.com.tr/coca-cola-%C5%9Fekersiz-cam-200-ml
Coca Cola Şekersiz 6*250 Ml,"108,95 ₺",5449000041562,https://www.gurmar.com.tr/coca-cola-%C5%9Fekersiz-6-250-ml
Coca Cola Şekersiz 1 Lt,"25,00 ₺",5449000133328,https://www.gurmar.com.tr/coca-cola-%C5%9Fekersiz-1-lt
Coca Cola Cam Şişe 6*200 Ml,"89,95 ₺",5449000001177,https://www.gurmar.com.tr/coca-cola-cam-%C5%9Fi%C5%9Fe-6-200-ml
Coca Cola Light 1 Lt,"25,00 ₺",5449000016560,https://www.gurmar.com.tr/coca-cola-light-1-lt
Dimes Karışık Nektarı Meyve Suyu 0.25L,"14,50 ₺",Belirtilmemis,https://www.gurmar.com.tr/dimes-kar%C4%B1%C5%9F%C4%B1k-nektar%C4%B1-meyve-suyu-0-25l
Dimes Karışık Nektar Leaf Meyve Suyu 0.2L,"5,50 ₺",Belirtilmemis,https://www.gurmar.com.tr/dimes-kar%C4%B1%C5%9F%C4%B1k-nektar-leaf-meyve-suyu-0-2l
"Coca Cola Light 1,5 Lt","31,50 ₺",5449000050212,https://www.gurmar.com.tr/coca-cola-light-1-5-lt
Dimes Karışık Nektar Meyve Suyu 1L,"24,95 ₺",Belirtilmemis,https://www.gurmar.com.tr/dimes-kar%C4%B1%C5%9F%C4%B1k-nektar-meyve-suyu-1l
Dimes Karışık Nektar 1L,"39,95 ₺",Belirtilmemis,https://www.gurmar.com.tr/dimes-kar%C4%B1%C5%9F%C4%B1k-nektar-1l
Dimes Cool Lİme Özü 310 ML,"29,95 ₺",Belirtilmemis,https://www.gurmar.com.tr/dimes-cool-lime-ozu-310-ml
Dimes Cool Lime özü 1 Lt,"89,95 ₺",Belirtilmemis,https://www.gurmar.com.tr/dimes-cool-lime-ozu-1-lt
Dimes Cool Berry Özü 310 ML,"29,95 ₺",Belirtilmemis,https://www.gurmar.com.tr/dimes-cool-berry-ozu-310-ml
"Coca Cola Şekersiz 2,5 Lt","45,00 ₺",5449000141682,https://www.gurmar.com.tr/coca-cola-%C5%9Fekersiz-2-5-lt
Dimes Ananas Aromalı İçecek Meyve Suyu 1L,"24,95 ₺",Belirtilmemis,https://www.gurmar.com.tr/dimes-ananas-aromal%C4%B1-icecek-meyve-suyu-1l
Dimes 7/24 Tahıllı Meyve Suyu 0.2L,"5,50 ₺",Belirtilmemis,https://www.gurmar.com.tr/dimes-7-24-tah%C4%B1ll%C4%B1-meyve-suyu-0-2l
DİMES 7/24 Enerji Meyve Suyu  1L,"30,00 ₺",Belirtilmemis,https://www.gurmar.com.tr/dimes-7-24-enerji-meyve-suyu-1l
Coca Cola Şekersiz 250 Ml,"19,50 ₺",5449000020987,https://www.gurmar.com.tr/coca-cola-%C5%9Fekersiz-250-ml
Dimes 7/24 Antiox Meyve Suyu  1L,"30,00 ₺",Belirtilmemis,https://www.gurmar.com.tr/dimes-7-24-antiox-meyve-suyu-1l
Dimes %100 Karışık Meyve Suyu 1L,"36,00 ₺",Belirtilmemis,https://www.gurmar.com.tr/dimes--100-kar%C4%B1%C5%9F%C4%B1k-meyve-suyu-1l
Dimes %100 Elma&Vişne Meyve Suyu 1L,"36,00 ₺",Belirtilmemis,https://www.gurmar.com.tr/dimes-100-elma-vi%C5%9Fne-meyve-suyu-1l
Dimes %100 Elma&Şeftali  Meyve Suyu 1L,"36,00 ₺",Belirtilmemis,https://www.gurmar.com.tr/dimes-100-elma-%C5%9Feftali-meyve-suyu-1l
"Didi Şeftali Aromalı İçecek 1,5 Lt","25,00 ₺",8690105003772,https://www.gurmar.com.tr/didi-%C5%9Feftali-aromal%C4%B1-icecek-1-5-lt
"Coca Cola Şekersiz 1,5 Lt","31,50 ₺",5449000133335,https://www.gurmar.com.tr/coca-cola-%C5%9Fekersiz-1-5-lt
Dimes Vişne İçeceği Meyve Suyu 0.25L,"14,50 ₺",Belirtilmemis,https://www.gurmar.com.tr/dimes-vi%C5%9Fne-icece%C4%9Fi-meyve-suyu-0-25l
Dimes Vişne İçeceği Leaf Meyve Suyu 0.2L,"5,50 ₺",Belirtilmemis,https://www.gurmar.com.tr/dimes-vi%C5%9Fne-icece%C4%9Fi-leaf-meyve-suyu-0-2l
Dimes Vişne İçeceği 1L,"39,95 ₺",Belirtilmemis,https://www.gurmar.com.tr/dimes-vi%C5%9Fne-icece%C4%9Fi-1l
