name,price,gtin,url
Erpiliç But Kg,"74,90 ₺",2716715000003,https://www.gurmar.com.tr/erpilic-but-kg
Erpiliç Bonfile Kg,"184,90 ₺",2716720000005,https://www.gurmar.com.tr/erpilic-bonfile-kg
Cumhuriyet Kangal Fermente Sucuk Kg,"729,90 ₺",2716873000006,https://www.gurmar.com.tr/cumhuriyet-kangal-fermente-sucuk-kg
Dana Kuzu Kıymalık (%80 Dana+%20 Kuzu),"379,95 ₺",2730103000000,https://www.gurmar.com.tr/dana-kuzu-k%C4%B1ymal%C4%B1k-80-dana_-20-kuzu
Bolca Tabaklı Alt But Kemiksiz Hindi Kg,"276,50 ₺",2714214000005,https://www.gurmar.com.tr/bolca-tabakl%C4%B1-alt-but-kemiksiz-hindi-kg
Bolca Hindi Sote But Kg,"245,00 ₺",2714212000007,https://www.gurmar.com.tr/bolca-hindi-sote-but-kg
Bolca Hindi Külbastı 500 gr,"82,90 ₺",8692220005471,https://www.gurmar.com.tr/bolca-hindi-kulbast%C4%B1-500-gr
Bolca Hindi Bonfile Kg,"219,00 ₺",2714213000006,https://www.gurmar.com.tr/bolca-hindi-bonfile-kg
Akdeniz Toros Piliç But Kg (Donuk Olarak Satılır),"109,90 ₺",2700850000004,https://www.gurmar.com.tr/akdeniz-toros-pilic-but-kg-donuk-olarak-sat%C4%B1l%C4%B1r
Akdeniz Toros Piliç Kanat Kg (Donuk Olarak Satılır),"179,90 ₺",2726846000001,https://www.gurmar.com.tr/akdeniz-toros-pilic-kanat-kg-donuk-olarak-sat%C4%B1l%C4%B1r
Akdeniz Toros Tavuk Döner (Pişmiş) 250 Gr (Donuk Olarak Satılır),"89,95 ₺",8699250040977,https://www.gurmar.com.tr/akdeniz-toros-tavuk-doner-(pi%C5%9Fmi%C5%9F)-250-gr-(donuk-olarak-sat%C4%B1l%C4%B1r)
Erpiliç Baget Kg,"105,90 ₺",2807260000004,https://www.gurmar.com.tr/erpilic-baget-kg
Erpiliç But Izgara Kg,"159,90 ₺",2716717000001,https://www.gurmar.com.tr/erpilic-but-izgara-kg
Lezita Kokteyl Sosis Kg,"79,90 ₺",2705311000005,https://www.gurmar.com.tr/lezita-kokteyl-sosis-kg
Lezita Izgara Üst Kanat Kg,"133,00 ₺",2705109000002,https://www.gurmar.com.tr/lezita-izgara-ust-kanat-kg
Lezita Göğüs Kg,"115,00 ₺",2705065000009,https://www.gurmar.com.tr/lezita-go%C4%9Fus-kg
Lezita Fileto Kg,"169,90 ₺",2705091000004,https://www.gurmar.com.tr/lezita-fileto-kg
Lezita Cordon Blue 300 Gr,"46,90 ₺",8696425006158,https://www.gurmar.com.tr/lezita-cordon-blue-300-gr
Lezita But Pirzola Kg,"109,50 ₺",2705110000008,https://www.gurmar.com.tr/lezita-but-pirzola-kg
Lezita But Kg,"72,50 ₺",2705079000002,https://www.gurmar.com.tr/lezita-but-kg
Kuzu Bonfile Kg,"729,95 ₺",2713334000001,https://www.gurmar.com.tr/kuzu-bonfile-kg
Lezita But Izgara Derisiz Kg,"129,90 ₺",2705146000003,https://www.gurmar.com.tr/lezita-but-izgara-derisiz-kg
Keskinoğlu Poşetli Bütün Piliç,"59,90 ₺",Belirtilmemis,https://www.gurmar.com.tr/keskino%C4%9Flu-po%C5%9Fetli-butun-pilic
Lezita Baget Kg,"92,00 ₺",2705089000009,https://www.gurmar.com.tr/lezita-baget-kg-
Keskinoğlu Piliç Pirzola Kg,"89,90 ₺",Belirtilmemis,https://www.gurmar.com.tr/keskino%C4%9Flu-pilic-pirzola-kg
Lezita Ailem Piliç Kokteyl Sosis 450 Gr,"39,90 ₺",8696425002150,https://www.gurmar.com.tr/lezita-ailem-pilic-kokteyl-sosis-450-gr
Namet Dana Kavurma 80 Gr,"99,90 ₺",8697471720012,https://www.gurmar.com.tr/namet-dana-kavurma-80-gr
Namet Dana Kangal Sucuk 200 Gr,"99,90 ₺",8697471720555,https://www.gurmar.com.tr/namet-dana-kangal-sucuk-200-gr
Namet 7/24 Hindi Salam 60 Gr,"16,90 ₺",8697471721026,https://www.gurmar.com.tr/namet-7-24-hindi-salam-60-gr
Namet 7/24 Hindi Sosis 140 Gr,"36,90 ₺",8697471720180,https://www.gurmar.com.tr/namet-7-24-hindi-sosis-140-gr
Namet 7/24 Hindi Füme 60 Gr,"19,95 ₺",8697471724379,https://www.gurmar.com.tr/namet-7-24-hindi-fume-60-gr
Maret Pratik Sosis 140 Gr,"35,95 ₺",8697471727202,https://www.gurmar.com.tr/maret-pratik-sosis-140-gr
Namet 7/24 Dana Jambon 50 Gr,"39,90 ₺",8697471720036,https://www.gurmar.com.tr/namet-7-24-dana-jambon-50-gr
Namet 7/24 Dana Macar Salam 50 Gr,"26,90 ₺",8697471727493,https://www.gurmar.com.tr/namet-7-24-dana-macar-salam-50-gr
Maret Pratik Hindi Füme 60 Gr,"24,50 ₺",8697471725666,https://www.gurmar.com.tr/maret-pratik-hindi-fume-60-gr
Maret Küvet Sucuk 300 Gr,"119,90 ₺",Belirtilmemis,https://www.gurmar.com.tr/maret-kuvet-sucuk-300-gr
Maret Pratik Dana Macar Salam 50 Gr,"26,95 ₺",8697471726373,https://www.gurmar.com.tr/maret-pratik-dana-macar-salam-50-gr
Lezita Üst But Kanat Kg,"105,00 ₺",2710543000006,https://www.gurmar.com.tr/lezita-ust-but-kanat-kg
Maret Lezzetince Hindi Füme 110 Gr,"40,25 ₺",8697471725918,https://www.gurmar.com.tr/maret-lezzetince-hindi-fume-110-gr
Maret Afiyetle Dana Kokteyl Sosis 200 gr,"76,90 ₺",Belirtilmemis,https://www.gurmar.com.tr/maret-afiyetle-dana-kokteyl-sosis-200-gr
Pınar Hindi Füme Kg,"349,90 ₺",2703532000002,https://www.gurmar.com.tr/p%C4%B1nar-hindi-fume-kg
Lezita Salam 800 Gr,"52,90 ₺",8696425001207,https://www.gurmar.com.tr/lezita-salam-800-gr
Lezita Piliç Yaprak Döner 200 gr,"49,90 ₺",Belirtilmemis,https://www.gurmar.com.tr/lezita-pilic-yaprak-doner-200-gr
Pınar Gurme Extra Dana Burger Köfte 240 Gr,"116,95 ₺",8690527103166,https://www.gurmar.com.tr/p%C4%B1nar-gurme-extra-dana-burger-kofte-240-gr
Lezita Salam 250 Gr,"21,50 ₺",8696425001306,https://www.gurmar.com.tr/lezita-salam-250-gr
Pınar Gurme Dana Sucuk 250 Gr,"185,00 ₺",8690527020920,https://www.gurmar.com.tr/p%C4%B1nar-gurme-dana-sucuk-250-gr
Pınar Hindi Uzun Sosis 430 Gr,"88,50 ₺",8690527030882,https://www.gurmar.com.tr/p%C4%B1nar-hindi-uzun-sosis-430-gr
Pınar Dana Jambon Kg,"525,00 ₺",2707046000008,https://www.gurmar.com.tr/p%C4%B1nar-dana-jambon-kg
Pınar Fıstıklı Hindi Salam,"279,90 ₺",2707051000000,https://www.gurmar.com.tr/p%C4%B1nar-f%C4%B1st%C4%B1kl%C4%B1-hindi-salam
Lezita Mangallık Bonfile Kg,"187,50 ₺",2725259000004,https://www.gurmar.com.tr/lezita-mangall%C4%B1k-bonfile-kg
Pınar Dana Sosis 430 Gr,"149,00 ₺",8690527030134,https://www.gurmar.com.tr/p%C4%B1nar-dana-sosis-430-gr
Pınar Doyum Hindi Salam 500 Gr,"72,90 ₺",8690527010853,https://www.gurmar.com.tr/p%C4%B1nar-doyum-hindi-salam-500-gr
Pınar ChocoLabne 180 Gr,"43,90 ₺",8690565023037,https://www.gurmar.com.tr/p%C4%B1nar-chocolabne-180-gr
Lezita Mangallık Derili But Pirzola Kg,"114,00 ₺",2725257000006,https://www.gurmar.com.tr/lezita-mangall%C4%B1k-derili-but-pirzola-kg
Pınar Aç Bitir Kokteyl Sosis 180 Gr,"36,90 ₺",8690527030653,https://www.gurmar.com.tr/p%C4%B1nar-ac-bitir-kokteyl-sosis-180-gr
Pınar Aç Bitir Macar Salam Büyük Dilim 60 Gr,"32,90 ₺",8690527011287,https://www.gurmar.com.tr/p%C4%B1nar-ac-bitir-macar-salam-buyuk-dilim-60-gr
Pınar Aç Bitir Hindi Salam 75 Gr,"14,95 ₺",8690527010839,https://www.gurmar.com.tr/p%C4%B1nar-ac-bitir-hindi-salam-75-gr
Namet Sofram Piliç Kokteyl Sosis 250 Gr,"49,90 ₺",8697471721156,https://www.gurmar.com.tr/namet-sofram-pilic-kokteyl-sosis-250-gr
Pınar Aç Bitir Dana Macar Salam 60 Gr,"24,90 ₺",8690527010938,https://www.gurmar.com.tr/p%C4%B1nar-ac-bitir-dana-macar-salam-60-gr
